"Priors"               
p 0.0961543071 0.1264357364 0.0918976873 0.0616076692 0.0406206065 0.1567447085 0.1122092999 0.0839952482 0.0735900284 0.1567447085     
               
"Mu"               
s -0.0004 0 -0.0001 0.0001 0.0006 0.0006 -0.0223 0 0.0001 -0.0004 -0.0001 0 0 0.0147 0
s 0.0109 0.0056 0.0068 -0.0028 -0.0321 -0.0223 1.6265 -0.0038 -0.0067 0.022 0.0035 0 0 -0.0002 0
s 0.0001 0 -0.0001 0 0.0001 0 -0.0038 0.0004 0 0.0001 -0.0001 0 0 -0.0001 0
s -0.0003 0 0 0 0.0001 0.0001 -0.0067 0 0.0002 -0.0003 0 0 0 0.0032 0
s 0.0006 0 0 -0.0001 -0.0005 -0.0004 0.022 0.0001 -0.0003 0.0012 0 0 0 -0.0095 0
s 0 -0.0001 0 -0.0001 0 -0.0001 0.0035 -0.0001 0 0 0.0003 0 0 -0.0047 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.008 -0.0006 -0.004 0.0055 0.0051 0.0147 -0.0002 -0.0001 0.0032 -0.0095 -0.0047 0 0 0.9286 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma10"               
s 0.0139 -0.0004 -0.0002 -0.0001 0.0001 -0.0001 -0.0466 -0.0016 0.0005 -0.0009 -0.0001 0 0 -0.0321 0
s -0.0004 0.0001 0.0001 0 -0.0001 -0.0001 0.007 0.0001 -0.0001 0.0002 0 0 0 -0.0017 0
s -0.0002 0.0001 0.0001 0 -0.0001 -0.0001 0.006 0 -0.0001 0.0002 0 0 0 -0.0032 0
s -0.0001 0 0 0 0 0 -0.0008 0 0 0 0 0 0 0.0026 0
s 0.0001 -0.0001 -0.0001 0 0.0002 0.0001 -0.0117 0 0.0002 -0.0005 0 0 0 0.0066 0
s -0.0001 -0.0001 -0.0001 0 0.0001 0.0002 -0.0061 0 0.0001 -0.0003 0 0 0 0.0098 0
